"","CatchId","Stage","Discharge (m3s-1)"
"4493",17595235,3.048,460.759992885
"4494",17595235,3.3528,565.123937093
"4495",17595235,3.6576,689.320132441
"4496",17595235,3.9624,825.917997567
"4497",17595235,4.2672,967.513305553
"4498",17595235,4.572,1114.82487831
"4499",17595235,4.8768,1290.89203846
"4500",17595235,5.1816,1469.73915519
"4501",17595235,5.4864,1689.00644044
"4502",17595235,5.7912,1892.62337088
"4503",17595235,6.096,2147.84780875
"4504",17595235,6.4008,2383.07405419
"4505",17595235,6.7056,2647.02637435
"4506",17595235,7.0104,2919.64601177
"4507",17595235,7.3152,3237.09776333
"4508",17595235,7.62,3571.30313968
"4509",17595235,7.9248,3908.29622168
"4510",17595235,8.2296,4287.9655268
"4511",17595235,8.5344,4646.98033345
"4512",17595235,8.8392,5066.43109047
"4513",17595235,9.144,5472.5267323
"4514",17595235,9.4488,5925.01059958
"4515",17595235,9.7536,6430.75670844
"4516",17595235,10.0584,6912.68045683
"4517",17595235,10.3632,7424.30540784
"4518",17595235,10.668,7928.22678838
"4519",17595235,10.9728,8510.30201422
"4520",17595235,11.2776,9098.88963831
"4521",17595235,11.5824,9743.65240652
"4522",17595235,11.8872,10415.19554
"4523",17595235,12.192,11091.5132936
"4524",17595235,12.4968,11782.3083571
"4525",17595235,12.8016,12496.7674262
"4526",17595235,13.1064,13300.8497804
"4527",17595235,13.4112,14161.5948034
"4528",17595235,13.716,15062.030677
"4529",17595235,14.0208,15909.5986834
"4530",17595235,14.3256,16807.4434943
"4531",17595235,14.6304,17834.5316371
"4532",17595235,14.9352,18851.0782418
"4533",17595235,15.24,19876.8167186
"4534",17595235,15.5448,20962.7951246
"4535",17595235,15.8496,21980.3787932
"4536",17595235,16.1544,23134.1561849
"4537",17595235,16.4592,24218.7756861
"4538",17595235,16.764,25414.6131568
"4539",17595235,17.0688,26647.9751172
"4540",17595235,17.3736,27855.1637731
"4541",17595235,17.6784,29075.7710979
"4542",17595235,17.9832,30393.6688211
"4543",17595235,18.288,31737.09447
"4544",17595235,18.5928,33177.2251914
"4545",17595235,18.8976,34576.9558334
"4546",17595235,19.2024,36022.8336799
"4547",17595235,19.5072,37395.0255964
"4548",17595235,19.812,38854.7644524
"4549",17595235,20.1168,40294.4618479
"4550",17595235,20.4216,41916.1698268
"4551",17595235,20.7264,43501.1466645
"4552",17595235,21.0312,45164.639425
"4553",17595235,21.336,46715.5411126
"4554",17595235,21.6408,48447.526078
"4555",17595235,21.9456,50235.543291
"4556",17595235,22.2504,52032.5903161
"4557",17595235,22.5552,53886.3655631
"4558",17595235,22.86,55646.7338194
"4559",17595235,23.1648,57499.8319217
"4560",17595235,23.4696,59451.5987589
"4561",17595235,23.7744,61391.0400492
"4562",17595235,24.0792,63286.1506359
"4563",17595235,24.384,65369.9066663
"4564",17595235,24.6888,67273.9654553
"4565",17595235,24.9936,69368.6673945
"4566",17595195,0,0
"4567",17595195,0.3048,5.97434008883
"4568",17595195,0.6096,18.2544560466
"4569",17595195,0.9144,33.545879221
"4570",17595195,1.2192,56.6366805495
"4571",17595195,1.524,87.2909682801
"4572",17595195,1.8288,127.861397725
"4573",17595195,2.1336,183.128924133
"4574",17595195,2.4384,248.340066219
"4575",17595195,2.7432,322.378104296
"4576",17595195,3.048,418.481121144
"4577",17595195,3.3528,520.782211363
"4578",17595195,3.6576,640.378804312
"4579",17595195,3.9624,762.24961705
"4580",17595195,4.2672,906.127304725
"4581",17595195,4.572,1057.55599017
"4582",17595195,4.8768,1228.587973
"4583",17595195,5.1816,1414.41636835
"4584",17595195,5.4864,1618.78025849
"4585",17595195,5.7912,1839.55326837
"4586",17595195,6.096,2076.83855267
"4587",17595195,6.4008,2326.27485637
"4588",17595195,6.7056,2596.01790458
"4589",17595195,7.0104,2891.68617152
"4590",17595195,7.3152,3185.26614613
"4591",17595195,7.62,3514.03845472
"4592",17595195,7.9248,3838.08267216
"4593",17595195,8.2296,4161.57377425
"4594",17595195,8.5344,4528.37711152
"4595",17595195,8.8392,4903.79835813
"4596",17595195,9.144,5340.31629061
"4597",17595195,9.4488,5773.1385813
"4598",17595195,9.7536,6202.49802925
"4599",17595195,10.0584,6646.65443712
"4600",17595195,10.3632,7080.60158046
"4601",17595195,10.668,7591.16376261
"4602",17595195,10.9728,8119.28988504
"4603",17595195,11.2776,8659.11180732
"4604",17595195,11.5824,9223.16903187
"4605",17595195,11.8872,9791.58061643
"4606",17595195,12.192,10375.0944543
"4607",17595195,12.4968,10986.7548249
"4608",17595195,12.8016,11650.6166795
"4609",17595195,13.1064,12222.2783932
"4610",17595195,13.4112,12950.278637
"4611",17595195,13.716,13689.5481443
"4612",17595195,14.0208,14396.2663351
"4613",17595195,14.3256,15132.8594413
"4614",17595195,14.6304,15807.4924333
"4615",17595195,14.9352,16536.1409167
"4616",17595195,15.24,17383.7122054
"4617",17595195,15.5448,18179.3059565
"4618",17595195,15.8496,19042.2088067
"4619",17595195,16.1544,19917.1538189
"4620",17595195,16.4592,20816.1780482
"4621",17595195,16.764,21723.5131064
"4622",17595195,17.0688,22583.9013058
"4623",17595195,17.3736,23576.6003313
"4624",17595195,17.6784,24526.9767143
"4625",17595195,17.9832,25556.7752792
"4626",17595195,18.288,26513.7963539
"4627",17595195,18.5928,27628.3775584
"4628",17595195,18.8976,28668.6833219
"4629",17595195,19.2024,29599.9019287
"4630",17595195,19.5072,30687.3201828
"4631",17595195,19.812,31834.7525157
"4632",17595195,20.1168,33098.201396
"4633",17595195,20.4216,34226.9173273
"4634",17595195,20.7264,35375.9010841
"4635",17595195,21.0312,36571.1948599
"4636",17595195,21.336,37696.1159899
"4637",17595195,21.6408,39026.3310726
"4638",17595195,21.9456,40345.2574371
"4639",17595195,22.2504,41745.2026326
"4640",17595195,22.5552,43132.5056013
"4641",17595195,22.86,44498.7205425
"4642",17595195,23.1648,45842.6099797
"4643",17595195,23.4696,47143.8864176
"4644",17595195,23.7744,48778.8109272
"4645",17595195,24.0792,50057.5321298
"4646",17595195,24.384,51495.6707341
"4647",17595195,24.6888,52912.1414612
"4648",17595195,24.9936,54577.1560105
"4649",17596135,0,0
"4650",17596135,0.3048,1.55814816624
"4651",17596135,0.6096,7.08244119121
"4652",17596135,0.9144,15.9913904252
"4653",17596135,1.2192,27.6540010398
"4654",17596135,1.524,42.1051825767
"4655",17596135,1.8288,59.5415729804
"4656",17596135,2.1336,79.8523998612
"4657",17596135,2.4384,102.478716906
"4658",17596135,2.7432,127.307271176
"4659",17596135,3.048,154.244202815
"4660",17596135,3.3528,183.209880111
"4661",17596135,3.6576,214.135502475
"4662",17596135,3.9624,246.960756517
"4663",17596135,4.2672,281.632136319
"4664",17596135,4.572,318.101702083
"4665",17596135,4.8768,356.326139063
"4666",17596135,5.1816,396.266028652
"4667",17596135,5.4864,437.885273334
"4668",17596135,5.7912,481.150635759
"4669",17596135,6.096,526.031364137
"4670",17596135,6.4008,572.498884034
"4671",17596135,6.7056,620.526542047
"4672",17596135,7.0104,670.089390526
"4673",17596135,7.3152,721.164005204
"4674",17596135,7.62,773.728329469
"4675",17596135,7.9248,827.761540435
"4676",17596135,8.2296,883.243932995
"4677",17596135,8.5344,940.156818849
"4678",17596135,8.8392,998.482438077
"4679",17596135,9.144,1058.20388131
"4680",17596135,9.4488,1119.30502089
"4681",17596135,9.7536,1181.77044974
"4682",17596135,10.0584,1245.58542684
"4683",17596135,10.3632,1310.7358284
"4684",17596135,10.668,1377.20810399
"4685",17596135,10.9728,1444.98923705
"4686",17596135,11.2776,1514.06670907
"4687",17596135,11.5824,1584.42846719
"4688",17596135,11.8872,1656.06289473
"4689",17596135,12.192,1728.95878427
"4690",17596135,12.4968,1803.10531304
"4691",17596135,12.8016,1878.49202045
"4692",17596135,13.1064,1955.10878734
"4693",17596135,13.4112,2032.94581699
"4694",17596135,13.716,2111.99361753
"4695",17596135,14.0208,2192.2429857
"4696",17596135,14.3256,2273.68499188
"4697",17596135,14.6304,2356.31096611
"4698",17596135,14.9352,2440.11248521
"4699",17596135,15.24,2525.08136069
"4700",17596135,15.5448,2611.20962758
"4701",17596135,15.8496,2698.48953394
"4702",17596135,16.1544,2786.91353111
"4703",17596135,16.4592,2876.47426454
"4704",17596135,16.764,2967.16456523
"4705",17596135,17.0688,3058.97744166
"4706",17596135,17.3736,3151.90607229
"4707",17596135,17.6784,3245.94379843
"4708",17596135,17.9832,3341.08411756
"4709",17596135,18.288,3437.32067701
"4710",17596135,18.5928,3534.64726806
"4711",17596135,18.8976,3633.05782029
"4712",17596135,19.2024,3732.5463963
"4713",17596135,19.5072,3833.10718667
"4714",17596135,19.812,3934.73450524
"4715",17596135,20.1168,4037.42278457
"4716",17596135,20.4216,4141.16657169
"4717",17596135,20.7264,4245.96052405
"4718",17596135,21.0312,4351.79940564
"4719",17596135,21.336,4458.67808335
"4720",17596135,21.6408,4566.59152346
"4721",17596135,21.9456,4675.53478836
"4722",17596135,22.2504,4785.50303332
"4723",17596135,22.5552,4896.49150354
"4724",17596135,22.86,5008.49553124
"4725",17596135,23.1648,5121.51053291
"4726",17596135,23.4696,5235.53200666
"4727",17596135,23.7744,5350.55552977
"4728",17596135,24.0792,5466.57675623
"4729",17596135,24.384,5583.59141446
"4730",17596135,24.6888,5701.59530512
"4731",17596135,24.9936,5820.58429898
"4732",17595191,0,0
"4733",17595191,0.3048,11.1506991272
"4734",17595191,0.6096,35.2651694045
"4735",17595191,0.9144,68.7123917183
"4736",17595191,1.2192,109.386578485
"4737",17595191,1.524,157.901144395
"4738",17595191,1.8288,213.799609796
"4739",17595191,2.1336,278.716348803
"4740",17595191,2.4384,350.506730188
"4741",17595191,2.7432,424.06920297
"4742",17595191,3.048,504.734838698
"4743",17595191,3.3528,599.003189067
"4744",17595191,3.6576,708.444389233
"4745",17595191,3.9624,836.168668743
"4746",17595191,4.2672,981.341890165
"4747",17595191,4.572,1121.79747268
"4748",17595191,4.8768,1290.40759335
"4749",17595191,5.1816,1462.85167749
"4750",17595191,5.4864,1639.68821889
"4751",17595191,5.7912,1856.97240465
"4752",17595191,6.096,2076.83498621
"4753",17595191,6.4008,2306.68655267
"4754",17595191,6.7056,2547.91844032
"4755",17595191,7.0104,2790.33558084
"4756",17595191,7.3152,3065.60500788
"4757",17595191,7.62,3353.32361911
"4758",17595191,7.9248,3690.49611197
"4759",17595191,8.2296,4030.60798507
"4760",17595191,8.5344,4395.92579257
"4761",17595191,8.8392,4786.82235474
"4762",17595191,9.144,5169.9566727
"4763",17595191,9.4488,5606.36034171
"4764",17595191,9.7536,6035.21941949
"4765",17595191,10.0584,6466.46723089
"4766",17595191,10.3632,6940.57888363
"4767",17595191,10.668,7453.5035577
"4768",17595191,10.9728,7967.75223697
"4769",17595191,11.2776,8467.13638689
"4770",17595191,11.5824,9066.86846624
"4771",17595191,11.8872,9708.46063833
"4772",17595191,12.192,10338.161621
"4773",17595191,12.4968,10924.3137264
"4774",17595191,12.8016,11573.6060544
"4775",17595191,13.1064,12276.0439967
"4776",17595191,13.4112,13034.5654508
"4777",17595191,13.716,13785.1702481
"4778",17595191,14.0208,14515.4673792
"4779",17595191,14.3256,15256.4556033
"4780",17595191,14.6304,16089.4366147
"4781",17595191,14.9352,16914.8965076
"4782",17595191,15.24,17889.7545937
"4783",17595191,15.5448,18865.0451451
"4784",17595191,15.8496,19900.8227922
"4785",17595191,16.1544,20878.4431535
"4786",17595191,16.4592,21968.3741937
"4787",17595191,16.764,23037.743733
"4788",17595191,17.0688,24247.2484284
"4789",17595191,17.3736,25345.0144454
"4790",17595191,17.6784,26498.1686701
"4791",17595191,17.9832,27707.5275221
"4792",17595191,18.288,28948.3082138
"4793",17595191,18.5928,30303.7381342
"4794",17595191,18.8976,31457.8319276
"4795",17595191,19.2024,32828.0418795
"4796",17595191,19.5072,34344.9928609
"4797",17595191,19.812,35679.9441957
"4798",17595191,20.1168,37025.2490536
"4799",17595191,20.4216,38503.3203567
"4800",17595191,20.7264,39904.6958432
"4801",17595191,21.0312,41479.4473099
"4802",17595191,21.336,43055.7324969
"4803",17595191,21.6408,44714.2935134
"4804",17595191,21.9456,46356.5948046
"4805",17595191,22.2504,48178.9055869
"4806",17595191,22.5552,50017.7263238
"4807",17595191,22.86,51805.2309022
"4808",17595191,23.1648,53690.49658
"4809",17595191,23.4696,55625.1970228
"4810",17595191,23.7744,57398.3772759
"4811",17595191,24.0792,59256.5936175
"4812",17595191,24.384,61289.4773643
"4813",17595191,24.6888,63343.8948324
"4814",17595191,24.9936,65540.7469001
"4815",17595227,0,0
"4816",17595227,0.3048,6.84758732974
"4817",17595227,0.6096,20.718283255
"4818",17595227,0.9144,41.8119541604
"4819",17595227,1.2192,70.897962945
"4820",17595227,1.524,106.580302761
"4821",17595227,1.8288,151.717541177
"4822",17595227,2.1336,207.356643097
"4823",17595227,2.4384,274.125514616
"4824",17595227,2.7432,358.989723996
"4825",17595227,3.048,450.899726215
"4826",17595227,3.3528,555.391011013
"4827",17595227,3.6576,671.742326675
"4828",17595227,3.9624,807.74354126
"4829",17595227,4.2672,962.145393675
"4830",17595227,4.572,1121.41243144
"4831",17595227,4.8768,1301.51928093
"4832",17595227,5.1816,1494.24310781
"4833",17595227,5.4864,1706.55908181
"4834",17595227,5.7912,1928.16189416
"4835",17595227,6.096,2183.84069392
"4836",17595227,6.4008,2456.36345466
"4837",17595227,6.7056,2740.76510123
"4838",17595227,7.0104,3018.28800386
"4839",17595227,7.3152,3332.16343798
"4840",17595227,7.62,3665.07141274
"4841",17595227,7.9248,4006.94821085
"4842",17595227,8.2296,4381.75746246
"4843",17595227,8.5344,4779.27562602
"4844",17595227,8.8392,5178.57135823
"4845",17595227,9.144,5617.08310769
"4846",17595227,9.4488,6064.98606173
"4847",17595227,9.7536,6560.85204351
"4848",17595227,10.0584,7072.8961072
"4849",17595227,10.3632,7580.40035243
"4850",17595227,10.668,8096.69005411
"4851",17595227,10.9728,8647.67661208
"4852",17595227,11.2776,9223.17577102
"4853",17595227,11.5824,9811.83701818
"4854",17595227,11.8872,10467.0404631
"4855",17595227,12.192,11121.2257213
"4856",17595227,12.4968,11815.493202
"4857",17595227,12.8016,12501.9982348
"4858",17595227,13.1064,13245.1118082
"4859",17595227,13.4112,13975.4191398
"4860",17595227,13.716,14761.3161208
"4861",17595227,14.0208,15563.3203877
"4862",17595227,14.3256,16308.1947578
"4863",17595227,14.6304,17131.2754672
"4864",17595227,14.9352,17995.3338551
"4865",17595227,15.24,18854.7406785
"4866",17595227,15.5448,19769.459982
"4867",17595227,15.8496,20740.2360483
"4868",17595227,16.1544,21713.7773477
"4869",17595227,16.4592,22676.500236
"4870",17595227,16.764,23697.4177054
"4871",17595227,17.0688,24736.6671963
"4872",17595227,17.3736,25864.6151165
"4873",17595227,17.6784,27012.6206278
"4874",17595227,17.9832,28116.7550009
"4875",17595227,18.288,29277.617586
"4876",17595227,18.5928,30457.9229095
"4877",17595227,18.8976,31699.8552675
"4878",17595227,19.2024,32943.7379448
"4879",17595227,19.5072,34215.9248988
"4880",17595227,19.812,35537.2763026
"4881",17595227,20.1168,36814.9755463
"4882",17595227,20.4216,38060.64698
"4883",17595227,20.7264,39370.2014655
"4884",17595227,21.0312,40757.8329142
"4885",17595227,21.336,42128.1812775
"4886",17595227,21.6408,43613.9981393
"4887",17595227,21.9456,45169.8942177
"4888",17595227,22.2504,46744.2816124
"4889",17595227,22.5552,48380.5776527
"4890",17595227,22.86,49901.5899131
"4891",17595227,23.1648,51479.3421878
"4892",17595227,23.4696,53099.2125612
"4893",17595227,23.7744,54791.7368341
"4894",17595227,24.0792,56457.9159267
"4895",17595227,24.384,58320.8857399
"4896",17595227,24.6888,60174.7969365
"4897",17595227,24.9936,61881.9316628
"4898",17596117,0,0
"4899",17596117,0.3048,3.82309018856
"4900",17596117,0.6096,13.5036745045
"4901",17596117,0.9144,31.8079767312
"4902",17596117,1.2192,62.4992926452
"4903",17596117,1.524,106.739108839
"4904",17596117,1.8288,166.181011195
"4905",17596117,2.1336,243.658214297
"4906",17596117,2.4384,338.096081305
"4907",17596117,2.7432,460.866420415
"4908",17596117,3.048,606.133625962
"4909",17596117,3.3528,773.053223685
"4910",17596117,3.6576,961.833564252
"4911",17596117,3.9624,1177.03224383
"4912",17596117,4.2672,1416.66332366
"4913",17596117,4.572,1691.75332063
"4914",17596117,4.8768,1991.32550089
"4915",17596117,5.1816,2319.0967757
"4916",17596117,5.4864,2676.25617774
"4917",17596117,5.7912,3067.29952214
"4918",17596117,6.096,3484.5520592
"4919",17596117,6.4008,3940.33981178
"4920",17596117,6.7056,4425.37015157
"4921",17596117,7.0104,4944.26991356
"4922",17596117,7.3152,5451.597094
"4923",17596117,7.62,6087.66523382
"4924",17596117,7.9248,6753.51523537
"4925",17596117,8.2296,7462.27628228
"4926",17596117,8.5344,8219.25359901
"4927",17596117,8.8392,9014.38976846
"4928",17596117,9.144,9841.64561848
"4929",17596117,9.4488,10710.3366871
"4930",17596117,9.7536,11649.225837
"4931",17596117,10.0584,12599.6416442
"4932",17596117,10.3632,13579.4352357
"4933",17596117,10.668,14611.5472472
"4934",17596117,10.9728,15680.2582502
"4935",17596117,11.2776,16771.7562098
"4936",17596117,11.5824,17889.8684934
"4937",17596117,11.8872,19074.1434994
"4938",17596117,12.192,20301.4904346
"4939",17596117,12.4968,21552.3311362
"4940",17596117,12.8016,22861.3665223
"4941",17596117,13.1064,24119.8943226
"4942",17596117,13.4112,25568.6538945
"4943",17596117,13.716,27078.0290688
"4944",17596117,14.0208,28660.2667465
"4945",17596117,14.3256,30278.3251986
"4946",17596117,14.6304,31955.4516292
"4947",17596117,14.9352,33716.1708156
"4948",17596117,15.24,35511.4779271
"4949",17596117,15.5448,37371.8597367
"4950",17596117,15.8496,39252.999765
"4951",17596117,16.1544,41139.8342059
"4952",17596117,16.4592,43116.6730094
"4953",17596117,16.764,45129.8305126
"4954",17596117,17.0688,47206.9494149
"4955",17596117,17.3736,49357.34802
"4956",17596117,17.6784,51548.7513953
"4957",17596117,17.9832,53747.4638485
"4958",17596117,18.288,55963.9159312
"4959",17596117,18.5928,58254.5922853
"4960",17596117,18.8976,60547.5958953
"4961",17596117,19.2024,62966.393844
"4962",17596117,19.5072,65443.7826666
"4963",17596117,19.812,68004.7415254
"4964",17596117,20.1168,70681.0620262
"4965",17596117,20.4216,73337.5374905
"4966",17596117,20.7264,76057.8037476
"4967",17596117,21.0312,78892.9641579
"4968",17596117,21.336,81673.6221585
"4969",17596117,21.6408,84588.6373682
"4970",17596117,21.9456,87576.0322959
"4971",17596117,22.2504,90604.978715
"4972",17596117,22.5552,93590.7509552
"4973",17596117,22.86,96679.0020739
"4974",17596117,23.1648,99854.1748396
"4975",17596117,23.4696,103093.457214
"4976",17596117,23.7744,106313.44692
"4977",17596117,24.0792,109591.137971
"4978",17596117,24.384,112913.401627
"4979",17596117,24.6888,116271.199338
"4980",17596117,24.9936,119699.57727
"4981",17596099,0,0
"4982",17596099,0.3048,5.66379866952
"4983",17596099,0.6096,17.5674633988
"4984",17596099,0.9144,36.4636047903
"4985",17596099,1.2192,65.3251426374
"4986",17596099,1.524,105.297410113
"4987",17596099,1.8288,157.447562631
"4988",17596099,2.1336,222.516809931
"4989",17596099,2.4384,303.793611961
"4990",17596099,2.7432,403.548796189
"4991",17596099,3.048,518.145010965
"4992",17596099,3.3528,649.363002084
"4993",17596099,3.6576,794.942234623
"4994",17596099,3.9624,959.615308571
"4995",17596099,4.2672,1142.41330494
"4996",17596099,4.572,1349.61864335
"4997",17596099,4.8768,1592.3011849
"4998",17596099,5.1816,1846.7276958
"4999",17596099,5.4864,2116.25924745
"5000",17596099,5.7912,2421.22761495
"5001",17596099,6.096,2744.28883135
"5002",17596099,6.4008,3089.40156292
"5003",17596099,6.7056,3443.08478901
"5004",17596099,7.0104,3844.0326884
"5005",17596099,7.3152,4264.81098806
"5006",17596099,7.62,4701.72473104
"5007",17596099,7.9248,5191.17940845
"5008",17596099,8.2296,5685.64487269
"5009",17596099,8.5344,6184.9427328
"5010",17596099,8.8392,6701.87984934
"5011",17596099,9.144,7286.75285351
"5012",17596099,9.4488,7882.1351054
"5013",17596099,9.7536,8532.02987875
"5014",17596099,10.0584,9205.54878268
"5015",17596099,10.3632,9885.65563472
"5016",17596099,10.668,10610.4279341
"5017",17596099,10.9728,11340.8485111
"5018",17596099,11.2776,12127.668669
"5019",17596099,11.5824,12991.7888792
"5020",17596099,11.8872,13861.1575357
"5021",17596099,12.192,14756.1232117
"5022",17596099,12.4968,15620.0017709
"5023",17596099,12.8016,16555.6124268
"5024",17596099,13.1064,17561.6380109
"5025",17596099,13.4112,18589.9494926
"5026",17596099,13.716,19667.4305761
"5027",17596099,14.0208,20752.3840176
"5028",17596099,14.3256,21846.6882834
"5029",17596099,14.6304,23010.4979781
"5030",17596099,14.9352,24168.1286003
"5031",17596099,15.24,25310.8446948
"5032",17596099,15.5448,26603.147433
"5033",17596099,15.8496,27883.4579069
"5034",17596099,16.1544,29241.4491664
"5035",17596099,16.4592,30559.8121679
"5036",17596099,16.764,31966.464683
"5037",17596099,17.0688,33395.6840646
"5038",17596099,17.3736,34837.3328593
"5039",17596099,17.6784,36340.0281311
"5040",17596099,17.9832,37861.9005955
"5041",17596099,18.288,39495.49215
"5042",17596099,18.5928,41085.6405082
"5043",17596099,18.8976,42785.3937252
"5044",17596099,19.2024,44520.2665279
"5045",17596099,19.5072,46320.5567309
"5046",17596099,19.812,48093.4098244
"5047",17596099,20.1168,49770.5356057
"5048",17596099,20.4216,51630.1429494
"5049",17596099,20.7264,53504.0320104
"5050",17596099,21.0312,55343.0101908
"5051",17596099,21.336,57291.2625218
"5052",17596099,21.6408,59363.0783379
"5053",17596099,21.9456,61375.5457042
"5054",17596099,22.2504,63501.7120085
"5055",17596099,22.5552,65430.8409246
"5056",17596099,22.86,67535.737035
"5057",17596099,23.1648,69737.6109241
"5058",17596099,23.4696,71991.9918544
"5059",17596099,23.7744,74386.908897
"5060",17596099,24.0792,76628.3020484
"5061",17596099,24.384,78955.6346334
"5062",17596099,24.6888,81409.4971738
"5063",17596099,24.9936,83838.2646896
"5064",17596077,0,0
"5065",17596077,0.3048,7.99194975693
"5066",17596077,0.6096,25.2989492352
"5067",17596077,0.9144,48.9961136804
"5068",17596077,1.2192,77.6787738807
"5069",17596077,1.524,113.230482953
"5070",17596077,1.8288,155.256287842
"5071",17596077,2.1336,208.342077391
"5072",17596077,2.4384,268.002241124
"5073",17596077,2.7432,341.031666187
"5074",17596077,3.048,424.933911314
"5075",17596077,3.3528,514.591516991
"5076",17596077,3.6576,616.620878351
"5077",17596077,3.9624,728.989162692
"5078",17596077,4.2672,855.841551423
"5079",17596077,4.572,996.44887064
"5080",17596077,4.8768,1157.92777022
"5081",17596077,5.1816,1331.06926018
"5082",17596077,5.4864,1508.92301135
"5083",17596077,5.7912,1703.40988716
"5084",17596077,6.096,1905.6051998
"5085",17596077,6.4008,2132.65056688
"5086",17596077,6.7056,2375.93031029
"5087",17596077,7.0104,2640.01256776
"5088",17596077,7.3152,2899.63008478
"5089",17596077,7.62,3191.35926357
"5090",17596077,7.9248,3474.90021596
"5091",17596077,8.2296,3776.89426413
"5092",17596077,8.5344,4084.4871059
"5093",17596077,8.8392,4411.99235595
"5094",17596077,9.144,4767.86900722
"5095",17596077,9.4488,5136.5210496
"5096",17596077,9.7536,5525.74516993
"5097",17596077,10.0584,5924.23358211
"5098",17596077,10.3632,6318.81037025
"5099",17596077,10.668,6761.78868206
"5100",17596077,10.9728,7227.86683346
"5101",17596077,11.2776,7704.02421169
"5102",17596077,11.5824,8167.13874179
"5103",17596077,11.8872,8674.87026702
"5104",17596077,12.192,9189.97497904
"5105",17596077,12.4968,9735.40761525
"5106",17596077,12.8016,10296.0805948
"5107",17596077,13.1064,10849.6108878
"5108",17596077,13.4112,11409.4292431
"5109",17596077,13.716,12012.5377087
"5110",17596077,14.0208,12658.5849268
"5111",17596077,14.3256,13281.8312526
"5112",17596077,14.6304,13948.3832872
"5113",17596077,14.9352,14628.3779904
"5114",17596077,15.24,15342.155597
"5115",17596077,15.5448,16046.4259313
"5116",17596077,15.8496,16776.512143
"5117",17596077,16.1544,17539.1463099
"5118",17596077,16.4592,18343.2651914
"5119",17596077,16.764,19176.5136652
"5120",17596077,17.0688,20080.1768623
"5121",17596077,17.3736,20871.8561626
"5122",17596077,17.6784,21733.0763525
"5123",17596077,17.9832,22540.6357812
"5124",17596077,18.288,23461.2764833
"5125",17596077,18.5928,24405.0393298
"5126",17596077,18.8976,25302.0570708
"5127",17596077,19.2024,26287.5057138
"5128",17596077,19.5072,27226.4770949
"5129",17596077,19.812,28245.2678076
"5130",17596077,20.1168,29294.8935132
"5131",17596077,20.4216,30421.9447162
"5132",17596077,20.7264,31535.3249118
"5133",17596077,21.0312,32613.7376319
"5134",17596077,21.336,33709.2218608
"5135",17596077,21.6408,34878.7245796
"5136",17596077,21.9456,36104.626041
"5137",17596077,22.2504,37382.6177239
"5138",17596077,22.5552,38595.5256619
"5139",17596077,22.86,39779.3669736
"5140",17596077,23.1648,41090.8866202
"5141",17596077,23.4696,42398.3226638
"5142",17596077,23.7744,43774.5664102
"5143",17596077,24.0792,45167.3485482
"5144",17596077,24.384,46580.3548459
"5145",17596077,24.6888,47998.6169677
"5146",17596077,24.9936,49385.0927267
"5147",17595217,0,0
"5148",17595217,0.3048,9.26038465262
"5149",17595217,0.6096,29.4203043614
"5150",17595217,0.9144,57.3459417257
"5151",17595217,1.2192,91.9846560734
"5152",17595217,1.524,133.11685767
"5153",17595217,1.8288,177.161690151
"5154",17595217,2.1336,235.979418344
"5155",17595217,2.4384,307.7571202
"5156",17595217,2.7432,387.940365256
"5157",17595217,3.048,477.803811808
"5158",17595217,3.3528,583.485961261
"5159",17595217,3.6576,696.611151913
"5160",17595217,3.9624,825.714153289
"5161",17595217,4.2672,967.659261888
"5162",17595217,4.572,1123.43881638
"5163",17595217,4.8768,1294.68286979
"5164",17595217,5.1816,1466.945105
"5165",17595217,5.4864,1651.12097186
"5166",17595217,5.7912,1847.4126397
"5167",17595217,6.096,2065.86272311
"5168",17595217,6.4008,2278.31013934
"5169",17595217,6.7056,2515.62347611
"5170",17595217,7.0104,2779.10084607
"5171",17595217,7.3152,3048.17695757
"5172",17595217,7.62,3312.06494289
"5173",17595217,7.9248,3605.62793208
"5174",17595217,8.2296,3873.6442509
"5175",17595217,8.5344,4204.29550433
"5176",17595217,8.8392,4548.37965298
"5177",17595217,9.144,4876.51762378
"5178",17595217,9.4488,5255.47882895
"5179",17595217,9.7536,5624.35630371
"5180",17595217,10.0584,6025.68005226
"5181",17595217,10.3632,6453.20676032
"5182",17595217,10.668,6886.99566927
"5183",17595217,10.9728,7322.03458091
"5184",17595217,11.2776,7754.24861788
"5185",17595217,11.5824,8236.97258554
"5186",17595217,11.8872,8680.94627371
"5187",17595217,12.192,9178.15822419
"5188",17595217,12.4968,9671.34587365
"5189",17595217,12.8016,10168.7170483
"5190",17595217,13.1064,10672.3907486
"5191",17595217,13.4112,11203.9882847
"5192",17595217,13.716,11787.5104639
"5193",17595217,14.0208,12365.4249863
"5194",17595217,14.3256,12990.3206419
"5195",17595217,14.6304,13624.652608
"5196",17595217,14.9352,14280.7715959
"5197",17595217,15.24,14936.1417184
"5198",17595217,15.5448,15602.0072266
"5199",17595217,15.8496,16289.3411276
"5200",17595217,16.1544,16913.1641923
"5201",17595217,16.4592,17639.0955311
"5202",17595217,16.764,18421.5439134
"5203",17595217,17.0688,19187.5998587
"5204",17595217,17.3736,19938.820375
"5205",17595217,17.6784,20731.7162335
"5206",17595217,17.9832,21446.7408493
"5207",17595217,18.288,22264.5674913
